,Name,Link
3155,Teaching Science at University (University of Zurich),https://coursera.org/learn/teachingscience
3156,"Teaching Tips for Tricky English Grammar (University of California, Irvine)",https://coursera.org/learn/teaching-common-grammar-mistakes
3157,Teaching and Assessing Clinical Skills (University of Michigan),https://coursera.org/learn/clinical-skills
3158,Teaching in University Science Laboratories (Developing Best Practice) (University of Amsterdam),https://coursera.org/learn/developing-university-lab-education
3159,Teaching the Violin and Viola: Creating a Healthy Foundation (Northwestern University),https://coursera.org/learn/teach-violin-lessons
3160,Teamwork Skills: Communicating Effectively in Groups (University of Colorado Boulder),https://coursera.org/learn/teamwork-skills-effective-communication
3161,Technical Support Fundamentals (Google),https://coursera.org/learn/technical-support-fundamentals
3162,Technical Writing (Moscow Institute of Physics and Technology),https://coursera.org/learn/technical-writing
3163,"Techniques for Teaching Adjectives and Adjective Clauses (University of California, Irvine)",https://coursera.org/learn/teaching-adjective-clauses
3164,"Technology Commercialization, Part 1: Setting up your Idea Filtering System (University of Rochester)",https://coursera.org/learn/technology-commercialization
3165,Tecnología musical con software libre: Proyecto final (Universidad Nacional Autónoma de México),https://coursera.org/learn/tecnologia-musical-proyecto
3166,Teoria Geral da Administração para Executivos (Fundação Instituto de Administração),https://coursera.org/learn/tga-executivos
3167,Teoria Musical (Berklee College of Music),https://coursera.org/learn/teoria-musical
3168,Terrorism and Counterterrorism: Comparing Theory and Practice (Universiteit Leiden),https://coursera.org/learn/terrorism
3169,Tesoros de la Física y sus Descubridores I (Universidad de los Andes),https://coursera.org/learn/tesoros-de-la-fisica
3170,Text Mining and Analytics (University of Illinois at Urbana-Champaign),https://coursera.org/learn/text-mining
3171,Text Retrieval and Search Engines (University of Illinois at Urbana-Champaign),https://coursera.org/learn/text-retrieval
3172,"Textual Elements of Design: Fonts, Typography, and Spacing (University of Colorado Boulder)",https://coursera.org/learn/fonts-typography-spacing
3173,The 3D Printing Revolution (University of Illinois at Urbana-Champaign),https://coursera.org/learn/3d-printing-revolution
3174,The Addicted Brain (Emory University),https://coursera.org/learn/addiction-and-the-brain
3175,The Age of Sustainable Development (Columbia University),https://coursera.org/learn/sustainable-development
3176,"The American South: Its Stories, Music, and Art (The University of North Carolina at Chapel Hill)",https://coursera.org/learn/the-south
3177,The Ancient Greeks (Wesleyan University),https://coursera.org/learn/ancient-greeks
3178,"The Arduino Platform and C Programming (University of California, Irvine)",https://coursera.org/learn/arduino-platform
3179,The Art of Music Production (Berklee College of Music),https://coursera.org/learn/producing-music
3180,"The Art of Negotiation (University of California, Irvine)",https://coursera.org/learn/art-of-negotiation
3181,The Art of Vocal Production (Berklee College of Music),https://coursera.org/learn/vocal-production
3182,The Arts and Science of Relationships: Understanding Human Needs (University of Toronto),https://coursera.org/learn/human-needs
3183,The Basics of Trauma Surgery (Technische Universität München (TUM)),https://coursera.org/learn/trauma-surgery-basics
3184,The Beauty of Kunqu Opera (The Chinese University of Hong Kong),https://coursera.org/learn/kunqu-opera
3185,"The Bible's Prehistory, Purpose, and Political Future (Emory University)",https://coursera.org/learn/bible-history
3186,The Bilingual Brain (University of Houston System),https://coursera.org/learn/bilingual
3187,The Bits and Bytes of Computer Networking (Google),https://coursera.org/learn/computer-networking
3188,"The Blockchain (University of California, Irvine)",https://coursera.org/learn/uciblockchain
3189,"The Blockchain System (University of California, Irvine)",https://coursera.org/learn/blockchain-system
3190,The Blues: Understanding and Performing an American Art Form (University of Rochester),https://coursera.org/learn/the-blues
3191,The Brain and Space (Duke University),https://coursera.org/learn/human-brain
3192,The Business of Cybersecurity Capstone (University System of Georgia),https://coursera.org/learn/business-of-cybersecurity-capstone
3193,The Business of Social (Northwestern University),https://coursera.org/learn/business-of-social
3194,The Challenges of Global Health (Duke University),https://coursera.org/learn/global-health
3195,The Changing Arctic (National Research Tomsk State University),https://coursera.org/learn/changing-arctic
3196,The Changing Global Order (Universiteit Leiden),https://coursera.org/learn/changing-global-order
3197,The Changing Landscape of Ancient Rome. Archaeology and History of the Palatine Hill (Sapienza University of Rome),https://coursera.org/learn/palatine-hill-archaeology-history
3198,The City and You: Find Your Best Place (University of Toronto),https://coursera.org/learn/city-and-you-find-best-place
3199,The Cosmopolitan Medieval Arabic World (Universiteit Leiden),https://coursera.org/learn/medieval-arabia
3200,"The Cycle: Management of Successful Arts and Cultural Organizations (University of Maryland, College Park)",https://coursera.org/learn/the-cycle
3201,The Data Science of Health Informatics (Johns Hopkins University),https://coursera.org/learn/the-data-science-of-health-informatics
3202,The Data Scientist’s Toolbox (Johns Hopkins University),https://coursera.org/learn/data-scientists-tools
3203,The Development of Mobile Health Monitoring Systems (Saint Petersburg State University),https://coursera.org/learn/mobile-health-monitoring-systems
3204,The Dynamic Earth: A Course for Educators (American Museum of Natural History),https://coursera.org/learn/earth-amnh
3205,The Economics of Agro-Food Value Chains (Technische Universität München (TUM)),https://coursera.org/learn/valuechains
3206,The Economics of Health Care Delivery (University of Pennsylvania),https://coursera.org/learn/health-economics-us-healthcare-systems
3207,"The Effect of Fires on People, Property and the Environment (University of Maryland, College Park)",https://coursera.org/learn/fire-effect
3208,The Emergence of the Modern Middle East - Part I (Tel Aviv University),https://coursera.org/learn/modern-middle-east-1
3209,The Emergence of the Modern Middle East - Part II (Tel Aviv University),https://coursera.org/learn/modern-middle-east-2
3210,The Evolving Universe (Caltech),https://coursera.org/learn/evolvinguniverse
3211,"The Factors that Influence the Effectiveness of Boards and the Governance Process (The State University of New York, Luther College at the University of Regina)",https://coursera.org/learn/nonprofit-gov-3
3212,The Fall and Rise of Jerusalem (Tel Aviv University),https://coursera.org/learn/jerusalem
3213,The Finite Element Method for Problems in Physics (University of Michigan),https://coursera.org/learn/finite-element-method
3214,The French Revolution (The University of Melbourne),https://coursera.org/learn/french-revolution
3215,The Fundamentals of Computing Capstone Exam (Rice University),https://coursera.org/learn/fundamentals-of-computing-capstone
3216,The Fundamentals of Revenue Management: The Cornerstone of Revenue Strategy (ESSEC Business School),https://coursera.org/learn/fundamentals-of-revenue-management
3217,The Global Financial Crisis (Yale University),https://coursera.org/learn/global-financial-crisis
3218,The History of Modern Israel -  Part II: Challenges of Israel as a sovereign state (Tel Aviv University),https://coursera.org/learn/history-israel-sovereign-state
3219,The History of Modern Israel – Part I: From an Idea to a State (Tel Aviv University),https://coursera.org/learn/history-israel
3220,"The Holocaust - An Introduction (I): Nazi Germany: Ideology, The Jews and the World (Tel Aviv University, Yad Vashem )",https://coursera.org/learn/holocaust-introduction-1
3221,"The Holocaust - An Introduction (II): The Final Solution (Tel Aviv University, Yad Vashem )",https://coursera.org/learn/holocaust-introduction-2
3222,"The Holocaust: The Destruction of European Jewry (University of California, Santa Cruz)",https://coursera.org/learn/the-holocaust
3223,The Horse Course: Introduction to Basic Care and Management (University of Florida),https://coursera.org/learn/horse-care
3224,The Impact of Technology (EIT Digital ),https://coursera.org/learn/impact-of-technology
3225,"The Importance and Power of Music in our Society (Universiteit Leiden, University of the Arts The Hague)",https://coursera.org/learn/importance-power-music-our-society
3226,The Importance of Listening (Northwestern University),https://coursera.org/learn/importance-of-listening
3227,The Introduction to Quantum Computing (Saint Petersburg State University),https://coursera.org/learn/quantum-computing-algorithms
3228,The Kennedy Half Century (University of Virginia),https://coursera.org/learn/kennedy
3229,The Korean Economic Development (Yonsei University),https://coursera.org/learn/korean-economy
3230,The Language and Tools of Financial Analysis (The University of Melbourne),https://coursera.org/learn/financial-analysis
3231,The Language of Design: Form and Meaning (California Institute of the Arts),https://coursera.org/learn/design-language
3232,The Making of the US President: A Short History in Five Elections (The University of Edinburgh),https://coursera.org/learn/making-us-president
3233,"The Manager's Toolkit: A Practical Guide to Managing People at Work (University of London, Birkbeck, University of London)",https://coursera.org/learn/people-management
3234,The Marketing Plan (IE Business School),https://coursera.org/learn/marketingplan
3235,The Meat We Eat (University of Florida),https://coursera.org/learn/meat-we-eat
3236,"The Mediterranean, a Space of Exchange (from the Renaissance to Enlightenment) (Universitat de Barcelona)",https://coursera.org/learn/mediterraneanhistory
3237,"The Merkle Tree and Cryptocurrencies (University of California, Irvine)",https://coursera.org/learn/merkle-cryptocurrencies
3238,"The Modern World, Part One: Global History from 1760 to 1910 (University of Virginia)",https://coursera.org/learn/modern-world
3239,"The Modern World, Part Two: Global History since 1910 (University of Virginia)",https://coursera.org/learn/modern-world-2
3240,The Modern and the Postmodern (Part 1) (Wesleyan University),https://coursera.org/learn/modern-postmodern-1
3241,The Modern and the Postmodern (Part 2) (Wesleyan University),https://coursera.org/learn/modern-postmodern-2
3242,The Music of the Beatles (University of Rochester),https://coursera.org/learn/the-beatles
3243,"The Music of the Rolling Stones, 1962-1974 (University of Rochester)",https://coursera.org/learn/rolling-stones
3244,The Neuromarketing Toolbox (Copenhagen Business School),https://coursera.org/learn/neuromarketing-toolbox
3245,The New Nordic Diet - from Gastronomy to Health (University of Copenhagen),https://coursera.org/learn/new-nordic-diet
3246,The Newborn Assessment (University of Colorado System),https://coursera.org/learn/newborn-assessment
3247,The Olympic Games and the Media (Universitat Autònoma de Barcelona),https://coursera.org/learn/olympic-games
3248,The Oral Cavity: Portal to Health and Disease (University of Pennsylvania),https://coursera.org/learn/oralcavity
3249,The Outcomes and Interventions of Health Informatics (Johns Hopkins University),https://coursera.org/learn/the-outcomes-and-interventions-of-health-informatics
3250,"The People, Power, and Pride of Public Health (Johns Hopkins University)",https://coursera.org/learn/public-health
3251,The Place of Music in 21st Century Education (The University of Sydney),https://coursera.org/learn/music-education
3252,The Politics of Skepticism (Erasmus University Rotterdam),https://coursera.org/learn/erasmus-philosophy-skepticism
3253,"The Power of Macroeconomics: Economic Principles in the Real World (University of California, Irvine)",https://coursera.org/learn/principles-of-macroeconomics
3254,The Power of Markets I: The Basics of Supply and Demand and Consumer Behavior (University of Rochester),https://coursera.org/learn/market-power
3255,The Power of Markets II: Market Structure and Firm Behavior (University of Rochester),https://coursera.org/learn/market-structure
3256,The Power of Markets III: Input Markets and Promoting Efficiency (University of Rochester),https://coursera.org/learn/market-efficiency
3257,"The Power of Microeconomics: Economic Principles in the Real World (University of California, Irvine)",https://coursera.org/learn/principles-of-microeconomics
3258,The Power of Team Culture (University of Pennsylvania),https://coursera.org/learn/team-culture
3259,The Psychology of Thrill Seekers (Emory University),https://coursera.org/learn/psychology-of-thrill-seekers
3260,The R Programming Environment (Johns Hopkins University),https://coursera.org/learn/r-programming-environment
3261,"The Raspberry Pi Platform and Python Programming for the Raspberry Pi (University of California, Irvine)",https://coursera.org/learn/raspberry-pi-platform
3262,The Role of Global Capital Markets (The University of Melbourne),https://coursera.org/learn/capital-markets
3263,"The Roles and Responsibilities of Nonprofit Boards of Directors within the Governance Process (The State University of New York, Luther College at the University of Regina)",https://coursera.org/learn/nonprofit-gov-2
3264,The Rooseveltian Century (Universiteit Leiden),https://coursera.org/learn/roosevelt
3265,The Science of Gastronomy (The Hong Kong University of Science and Technology),https://coursera.org/learn/gastronomy
3266,The Science of Health Care Delivery (Arizona State University),https://coursera.org/learn/science-healthcare-delivery
3267,The Science of Stem Cells (American Museum of Natural History),https://coursera.org/learn/stem-cells
3268,The Science of Success: What Researchers Know that You Should Know (University of Michigan),https://coursera.org/learn/success
3269,The Science of Training Young Athletes (University of Florida),https://coursera.org/learn/youth-sports
3270,The Science of Well-Being (Yale University),https://coursera.org/learn/the-science-of-well-being
3271,The Science of the Solar System (Caltech),https://coursera.org/learn/solar-system
3272,The Search for Great Ideas: Harnessing creativity to empower innovation. (Michigan State University),https://coursera.org/learn/start-your-own-business-2-ideation
3273,The Social Context of Mental Health and Illness (University of Toronto),https://coursera.org/learn/mental-health
3274,The Social and Technical Context of Health Informatics (Johns Hopkins University),https://coursera.org/learn/the-socio-technical-health-informatics-context
3275,"The Strategy of Content Marketing (University of California, Davis)",https://coursera.org/learn/content-marketing
3276,The Sun and the Total Eclipse of August 2017 (University of Colorado Boulder),https://coursera.org/learn/eclipse
3277,"The Sustainable Development Goals – A global, transdisciplinary vision for the future (University of Copenhagen)",https://coursera.org/learn/global-sustainable-development
3278,The Talmud: A Methodological Introduction (Northwestern University),https://coursera.org/learn/the-talmud
3279,The Teacher's Social and Emotional Learning (University of Colorado Boulder),https://coursera.org/learn/teachers-social-emotional-learning
3280,The Technology of Music Production (Berklee College of Music),https://coursera.org/learn/technology-of-music-production
3281,The Truth About Cats and Dogs (The University of Edinburgh),https://coursera.org/learn/cats-and-dogs
3282,The Unix Workbench (Johns Hopkins University),https://coursera.org/learn/unix
3283,The Wonders and Challenges of Bible Education (Hebrew University of Jerusalem),https://coursera.org/learn/wonders-challenges-bible-education
3284,The World of the String Quartet (Curtis Institute of Music),https://coursera.org/learn/string-quartet
3285,The Worldview of Thomas Berry:  The Flourishing of the Earth Community (Yale University),https://coursera.org/learn/thomas-berry
3286,The fundamentals of hotel distribution (ESSEC Business School),https://coursera.org/learn/hotel-distribution
3287,"The hidden value – Lean in manufacturing and services (École des Ponts ParisTech, BCG)",https://coursera.org/learn/lean-manufacturing-services
3288,Theatre and Globalization (Ludwig-Maximilians-Universität München (LMU)),https://coursera.org/learn/global-theatre
3289,Thermodynamique : applications (École Polytechnique Fédérale de Lausanne),https://coursera.org/learn/thermo-apps
3290,Thermodynamique : fondements (École Polytechnique Fédérale de Lausanne),https://coursera.org/learn/thermo-base
3291,Think Again I: How to Understand Arguments (Duke University),https://coursera.org/learn/understanding-arguments
3292,Think Again II: How to Reason Deductively (Duke University),https://coursera.org/learn/deductive-reasoning
3293,Think Again III: How to Reason Inductively (Duke University),https://coursera.org/learn/inductive-reasoning
3294,Think Again IV: How to Avoid Fallacies (Duke University),https://coursera.org/learn/logical-fallacies
3295,Thomas Berry的世界观：地球社区的繁荣 (The Worldview of Thomas Berry: The Flourishing of the Earth Community) (Yale University),https://coursera.org/learn/diqiu-fanrong
3296,Thoracic Oncology (University of Michigan),https://coursera.org/learn/thoracic-oncology
3297,Time Value of Money (University of Michigan),https://coursera.org/learn/time-value-of-money
3298,"Time to Reorganize! Understand Organizations, Act, and Build a Meaningful World. (HEC Paris)",https://coursera.org/learn/orgology
3299,Tinkering Fundamentals: Circuits (Exploratorium),https://coursera.org/learn/tinkering-circuits
3300,Tinkering Fundamentals: Motion and Mechanisms (Exploratorium),https://coursera.org/learn/tinkering-motion-mechanisms
3301,Today’s Music Industry (West Virginia University),https://coursera.org/learn/music-industry
3302,Toledo: Deciphering Secrets of Medieval Spain (University of Colorado System),https://coursera.org/learn/toledo-deciphering-secrets-medieval-spain
3303,Toma de Decisiones Financieras (Universidad Nacional Autónoma de México),https://coursera.org/learn/proyectofinanzascorporativas
3304,"Toward the Future of iOS Development with Swift (University of California, Irvine)",https://coursera.org/learn/iosswift
3305,Towards language universals through lexical semantics: introduction to lexical and semantic typology (National Research University Higher School of Economics),https://coursera.org/learn/lexical-semantic-typology
3306,Toxicology 21: Scientific Applications (Johns Hopkins University),https://coursera.org/learn/toxicology-21
3307,"Trabaja inteligentemente, no más duro: Gestión del tiempo para la productividad personal y profesional (University of California, Irvine)",https://coursera.org/learn/trabaja-inteligentemente
3308,Trabajar para ser feliz (Universidad Austral),https://coursera.org/learn/familia-trabajo-sociedad
3309,"Trade, Immigration and Exchange Rates in a Globalized World (IE Business School)",https://coursera.org/learn/trade-immigration-exchange-rates-globalized-world
3310,Trademark Law (University of Pennsylvania),https://coursera.org/learn/trademark-law
3311,Trading Algorithms (Indian School of Business),https://coursera.org/learn/trading-algorithm
3312,Trading Basics (Indian School of Business),https://coursera.org/learn/trading-basics
3313,Traditional herbal medicine in supportive cancer care: From alternative to integrative (Technion - Israel Institute of Technology),https://coursera.org/learn/cancer-medicine-alternative-herbal-asia
3314,Training and Learning Programs for Volunteer Community Health Workers (Johns Hopkins University),https://coursera.org/learn/commhealthworkers
3315,Transacionando na Blockchain (INSEAD),https://coursera.org/learn/transacionando-na-blockchain
3316,Transacting on the Blockchain (INSEAD),https://coursera.org/learn/transacting-blockchain
3317,Transferencia tecnológica: De la investigación al mercado. (Pontificia Universidad Católica de Chile),https://coursera.org/learn/transferencia-tecnologica-investigacion
3318,Transforming Communities (University of Colorado Boulder),https://coursera.org/learn/transforming-communities
3319,Transgender Medicine for General Medical Providers (Icahn School of Medicine at Mount Sinai),https://coursera.org/learn/transgender-medicine
3320,Transistor - Field Effect Transistor and Bipolar Junction Transistor (University of Colorado Boulder),https://coursera.org/learn/transistor-field-effect-transistor-bipolar-junction-transistor
3321,Translation in Practice (Nanjing University),https://coursera.org/learn/translation-in-practice
3322,"Translation quality management (National Research Tomsk State University, Palex)",https://coursera.org/learn/management-translation-quality
3323,"Transmedia Storytelling: Narrative worlds, emerging technologies, and global audiences (UNSW Sydney (The University of New South Wales))",https://coursera.org/learn/transmedia-storytelling
3324,Transmedia Writing (Michigan State University),https://coursera.org/learn/transmedia-writing
3325,Transmission electron microscopy for materials science (École Polytechnique Fédérale de Lausanne),https://coursera.org/learn/microscopy
3326,Trauma Emergencies and Care (University of Colorado System),https://coursera.org/learn/trauma-emergencies-and-care
3327,"Tricky American English Pronunciation (University of California, Irvine)",https://coursera.org/learn/tricky-american-english-pronunciation
3328,"Tricky English Grammar (University of California, Irvine)",https://coursera.org/learn/tricky-english-grammar
3329,"Tropical Parasitology: Protozoans, Worms, Vectors and Human Diseases (Duke University, Kilimanjaro Christian Medical University College)",https://coursera.org/learn/parasitology
3330,Troubles du spectre de l'autisme : diagnostic (University of Geneva),https://coursera.org/learn/troubles-spectre-autisme-diagnostic
3331,Troubleshooting and Debugging Techniques (Google),https://coursera.org/learn/troubleshooting-debugging-techniques
3332,Tu consultorio de Coaching en las ondas (Universitat Autònoma de Barcelona),https://coursera.org/learn/coaching-en-las-ondas
3333,"Two Speed IT: How Companies Can Surf the Digital Wave, a BCG Perspective (CentraleSupélec)",https://coursera.org/learn/2-speed-it
3334,"Types of Conflict (University of California, Irvine)",https://coursera.org/learn/types-of-conflict
3335,Técnicas Microscópicas de Caracterización (Universitat de Barcelona),https://coursera.org/learn/tecnicas-microscopicas-caracterizacion
3336,U.S. Federal Taxation Capstone (University of Illinois at Urbana-Champaign),https://coursera.org/learn/us-federal-tax-capstone
3337,U.S. Health Law Fundamentals (University of Pennsylvania),https://coursera.org/learn/health-law-fundamentals
3338,U101: Understanding College and College Life (University of Washington),https://coursera.org/learn/college-life
3339,UI Design Capstone (University of Minnesota),https://coursera.org/learn/ui-design-capstone
3340,US Social Services Compared (Columbia University),https://coursera.org/learn/welfare-state
3341,US Social Services: Where did they come from? (Columbia University),https://coursera.org/learn/welfare-state-origin
3342,UX (User Experience) Capstone (University of Michigan),https://coursera.org/learn/user-experience-capstone
3343,UX / UI: Fundamentos para o design de interface (Universidade de São Paulo),https://coursera.org/learn/ux-ui-design-de-interface
3344,UX Design Fundamentals (California Institute of the Arts),https://coursera.org/learn/ux-design-fundamentals
3345,UX Design: From Concept to Prototype (University of Michigan),https://coursera.org/learn/ux-design-concept-wireframe
3346,"UX Research at Scale: Surveys, Analytics, Online Testing (University of Michigan)",https://coursera.org/learn/ux-research-at-scale
3347,Ubiquitous Learning and Instructional Technologies (University of Illinois at Urbana-Champaign),https://coursera.org/learn/ubiquitouslearning
3348,Understanding 9/11: Why 9/11 Happened & How Terrorism Affects Our World Today (Duke University),https://coursera.org/learn/911-attack
3349,Understanding Cancer Metastasis (Johns Hopkins University),https://coursera.org/learn/cancer-metastasis
3350,"Understanding China, 1700-2000: A Data Analytic Approach, Part 1 (The Hong Kong University of Science and Technology)",https://coursera.org/learn/understanding-china-history-part-1
3351,"Understanding China, 1700-2000: A Data Analytic Approach, Part 2 (The Hong Kong University of Science and Technology)",https://coursera.org/learn/understanding-china-history-part-2
3352,Understanding Clinical Research: Behind the Statistics (University of Cape Town),https://coursera.org/learn/clinical-research
3353,Understanding Einstein: The Special Theory of Relativity (Stanford University),https://coursera.org/learn/einstein-relativity
3354,Understanding Europe: Why It Matters and What It Can Offer You (HEC Paris),https://coursera.org/learn/europe
3355,Understanding Financial Markets (University of Geneva),https://coursera.org/learn/understanding-financial-markets
3356,Understanding Financial Statements: Company Performance (University of Illinois at Urbana-Champaign),https://coursera.org/learn/income-statement
3357,Understanding Financial Statements: Company Position (University of Illinois at Urbana-Champaign),https://coursera.org/learn/financial-statements
3358,Understanding International Relations Theory (National Research University Higher School of Economics),https://coursera.org/learn/international-relations-theory
3359,Understanding Korean Politics (Yonsei University),https://coursera.org/learn/understanding-korean-politics
3360,Understanding Memory: Explaining the Psychology of Memory through Movies (Wesleyan University),https://coursera.org/learn/memory-and-movies
3361,Understanding Obesity (The University of Edinburgh),https://coursera.org/learn/understanding-obesity
3362,Understanding Plants - Part I: What a Plant Knows (Tel Aviv University),https://coursera.org/learn/plantknows
3363,Understanding Plants - Part II: Fundamentals of Plant Biology (Tel Aviv University),https://coursera.org/learn/plant-biology
3364,Understanding Prostate Cancer (Johns Hopkins University),https://coursera.org/learn/prostate-cancer
3365,"Understanding Research Methods (University of London, SOAS University of London)",https://coursera.org/learn/research-methods
3366,Understanding Russian Economy. Problems of Transition (National Research University Higher School of Economics),https://coursera.org/learn/economy-russia-transition
3367,Understanding Russians: Contexts of Intercultural Communication (National Research University Higher School of Economics),https://coursera.org/learn/intercultural-communication-russians
3368,"Understanding Terrorism and the Terrorist Threat (University of Maryland, College Park)",https://coursera.org/learn/understandingterror
3369,Understanding User Needs (University of Michigan),https://coursera.org/learn/understanding-user-needs
3370,Understanding Violence (Emory University),https://coursera.org/learn/violence
3371,Understanding and Strengthening Health Systems (Johns Hopkins University),https://coursera.org/learn/health-systems
3372,Understanding and Visualizing Data with Python (University of Michigan),https://coursera.org/learn/understanding-visualization-data
3373,Understanding child development: from synapse to society (Utrecht University),https://coursera.org/learn/child-development
3374,Understanding economic policymaking (IE Business School),https://coursera.org/learn/economic-policy
3375,Understanding the Australian economy: An introduction to macroeconomic and financial policies (The University of Sydney),https://coursera.org/learn/australian-economy
3376,Understanding the Brain: The Neurobiology of Everyday Life (The University of Chicago),https://coursera.org/learn/neurobiology
3377,Understanding the Music Business: What is Music Worth? (Vanderbilt University),https://coursera.org/learn/musicbiz
3378,Unethical Decision Making in Organizations (University of Lausanne),https://coursera.org/learn/unethical-decision-making
3379,Unity Services Implementation (Unity),https://coursera.org/learn/unity-services-implementation
3380,University Teaching (The University of Hong Kong),https://coursera.org/learn/university-teaching
3381,Unleashing the Impact of your Social Enterprise (Copenhagen Business School),https://coursera.org/learn/social-impact-growth
3382,Unordered Data Structures (University of Illinois at Urbana-Champaign),https://coursera.org/learn/cs-fundamentals-3
3383,Unraveling the Cycling City (University of Amsterdam),https://coursera.org/learn/unraveling-the-cycling-city
3384,Unravelling solutions for Future Food problems (Utrecht University),https://coursera.org/learn/solutions-future-food-problem
3385,"Urban Nature: Connecting Cities, Nature and Innovation (Lund University)",https://coursera.org/learn/urban-nature
3386,Urgent Optimism: How to Turn Foresight into Action (Institute for the Future),https://coursera.org/learn/urgent-optimism
3387,"Usable Security (University of Maryland, College Park)",https://coursera.org/learn/usable-security
3388,User Experience: Research & Prototyping (University of California San Diego),https://coursera.org/learn/user-research
3389,User Research and Design (University of Minnesota),https://coursera.org/learn/design-research
3390,Using Data for Geographic Mapping and Forecasting in SAS Visual Analytics (SAS),https://coursera.org/learn/using-data-geographic-mapping-sas-va
3391,Using Databases with Python (University of Michigan),https://coursera.org/learn/python-databases
3392,Using Git for Distributed Development (The Linux Foundation),https://coursera.org/learn/git-distributed-development
3393,"Using Machine Learning in Trading and Finance (New York Institute of Finance, Google Cloud)",https://coursera.org/learn/machine-learning-trading-finance
3394,Using Python to Access Web Data (University of Michigan),https://coursera.org/learn/python-network-data
3395,Using Python to Interact with the Operating System (Google),https://coursera.org/learn/python-operating-system
3396,Using SAS Viya REST APIs with Python and R (SAS),https://coursera.org/learn/sas-viya-rest-api-python-r
3397,Using clinical health data for better healthcare (The University of Sydney),https://coursera.org/learn/healthcare-data
3398,Uso de técnicas estadísticas para el análisis de datos (Tecnológico de Monterrey),https://coursera.org/learn/datos-tecnicas
3399,Usos Didácticos del Cine: Introducción al Análisis (Universidad Nacional Autónoma de México),https://coursera.org/learn/usos-didacticos-del-cine
3400,VLSI CAD Part I: Logic (University of Illinois at Urbana-Champaign),https://coursera.org/learn/vlsi-cad-logic
3401,VLSI CAD Part II: Layout (University of Illinois at Urbana-Champaign),https://coursera.org/learn/vlsi-cad-layout
3402,VR and 360 Video Production (Google AR & VR),https://coursera.org/learn/360-vr-video-production
3403,Validity and Bias in Epidemiology (Imperial College London),https://coursera.org/learn/validity-bias-epidemiology
3404,Valuación de empresas (Universidad Nacional Autónoma de México),https://coursera.org/learn/valuacionempresas
3405,Valuation and Financial Analysis For Startups Capstone (Yonsei University),https://coursera.org/learn/valuation-for-startups-project
3406,Valuation for Startups Using Discounted Cash Flows Approach (Yonsei University),https://coursera.org/learn/discounted-cash-flow
3407,Valuation for Startups Using Multiple Approach (Yonsei University),https://coursera.org/learn/valuation-multiples
3408,Value Chain Management Capstone (University of Illinois at Urbana-Champaign),https://coursera.org/learn/value-chain-capstone
3409,Vector Calculus for Engineers (The Hong Kong University of Science and Technology),https://coursera.org/learn/vector-calculus-engineers
3410,"Verb Tenses and Passives (University of California, Irvine)",https://coursera.org/learn/verb-passives
3411,Vers l'infiniment grand - Voyages de l'infiniment grand à l'infiniment petit (École Polytechnique),https://coursera.org/learn/physique-2-infinis-infiniment-grand
3412,Vers l'infiniment petit - Voyages de l'infiniment grand à l'infiniment petit (École Polytechnique),https://coursera.org/learn/physique-infiniment-petit
3413,Version Control with Git (Atlassian),https://coursera.org/learn/version-control-with-git
3414,Videojuegos: ¿de qué hablamos? (Universitat Autònoma de Barcelona),https://coursera.org/learn/videojuegos-intro
3415,Villes africaines : Restructuration des quartiers précaires (École Polytechnique Fédérale de Lausanne),https://coursera.org/learn/bidonvilles
3416,Villes africaines I: Introduction à la planification urbaine (École Polytechnique Fédérale de Lausanne),https://coursera.org/learn/villes-africaines-1
3417,Villes africaines: Environnement et enjeux de développement durable (École Polytechnique Fédérale de Lausanne),https://coursera.org/learn/environnement-urbain-afrique
3418,Villes africaines: Mobilités et transports urbains (École Polytechnique Fédérale de Lausanne),https://coursera.org/learn/mobilite-afrique
3419,Violence Against Healthcare (University of Geneva),https://coursera.org/learn/violence-against-healthcare
3420,Violences et religions (University of Geneva),https://coursera.org/learn/violences-religions
3421,Viral Marketing and How to Craft Contagious Content (University of Pennsylvania),https://coursera.org/learn/wharton-contagious-viral-marketing
3422,"Virtual Teacher Final Project (University of California, Irvine)",https://coursera.org/learn/virtual-teacher-capstone
3423,"Visionary leadership, identity & motivation: Become a meaning maker (Macquarie University)",https://coursera.org/learn/visionary-leadership-meaning-maker
3424,"Visual Analytics with Tableau (University of California, Davis)",https://coursera.org/learn/dataviz-visual-analytics
3425,Visual Elements of User Interface Design (California Institute of the Arts),https://coursera.org/learn/visual-elements-user-interface-design
3426,Visual Perception and the Brain (Duke University),https://coursera.org/learn/visual-perception
3427,Visual Perception for Self-Driving Cars (University of Toronto),https://coursera.org/learn/visual-perception-self-driving-cars
3428,Visualization for Data Journalism (University of Illinois at Urbana-Champaign),https://coursera.org/learn/visualization-for-data-journalism
3429,Vital Signs: Understanding What the Body Is Telling Us (University of Pennsylvania),https://coursera.org/learn/vital-signs
3430,Voice Disorders: What Patients and Professionals Need to Know (Icahn School of Medicine at Mount Sinai),https://coursera.org/learn/voice-disorders
3431,Wasser in der Schweiz (University of Zurich),https://coursera.org/learn/wasser-schweiz
3432,Water Resources Management and Policy (University of Geneva),https://coursera.org/learn/water-management
3433,Water Supply and Sanitation Policy in Developing Countries Part 1: Understanding Complex Problems (University of Manchester   ),https://coursera.org/learn/water
